,subscription_id,cancelled_at,created_at,customer_id,order_interval_frequency,order_interval_unit,price,product_title,status,address_id,next_charge_scheduled_at,is_test,Simplified Product Title,MRR,# of orders associated to subscriptions
332,338637571,,2023-03-02 13:44:31+00:00,107155865,30,day,95.0,Monthly Membership,active,117494966,2023-10-02,False,Tier III Monthly,95.0,1
333,338621252,,2023-03-02 12:27:37+00:00,107152177,12,month,195.0,Yearly Subscription,active,117490630,2024-03-02,False,Tier I Yearly,16.25,1
334,338620692,,2023-03-02 12:24:41+00:00,107152066,3,month,165.0,Quarterly Membership,active,117490494,2023-06-02,False,Tier II Quarterly,55.0,1
335,338565701,,2023-03-02 06:33:47+00:00,107143188,30,day,95.0,Monthly Membership,active,117480026,2023-05-01,False,Tier III Monthly,95.0,2
336,338560054,,2023-03-02 06:03:52+00:00,107142355,30,day,95.0,Monthly Membership,active,117479110,2023-05-01,False,Tier III Monthly,95.0,2
337,338545349,,2023-03-02 04:43:31+00:00,107139930,3,month,165.0,Quarterly Membership,active,117476380,2023-06-01,False,Tier II Quarterly,55.0,1
338,338524919,2023-04-02 16:59:52+00:00,2023-03-02 03:10:12+00:00,107135737,30,day,95.0,Monthly Membership,cancelled,117471490,,False,Tier III Monthly,95.0,2
339,338442572,,2023-03-01 22:04:48+00:00,107118821,3,month,165.0,Quarterly Membership,active,117451952,2023-06-01,False,Tier II Quarterly,55.0,1
340,338416968,2023-03-07 21:40:42+00:00,2023-03-01 20:44:52+00:00,107113046,30,day,95.0,Monthly Membership,cancelled,117445303,,False,Tier III Monthly,95.0,1
341,338331038,,2023-03-01 18:23:31+00:00,107076950,30,day,95.0,Monthly Membership,active,117403754,2023-04-30,False,Tier III Monthly,95.0,2
342,338286248,2023-04-06 22:22:32+00:00,2023-03-01 17:10:59+00:00,107055972,3,month,165.0,Quarterly Membership,cancelled,117380756,,False,Tier II Quarterly,55.0,1
343,338265283,,2023-03-01 16:33:42+00:00,107046852,3,month,165.0,Quarterly Membership,active,117370737,2023-06-01,False,Tier II Quarterly,55.0,1
346,338246158,,2023-03-01 15:35:28+00:00,107042601,30,day,95.0,Monthly Membership,active,117365716,2023-04-30,False,Tier III Monthly,95.0,2
347,338240025,,2023-03-01 15:16:37+00:00,107041067,12,month,195.0,Yearly Subscription,active,117363991,2024-03-01,False,Tier I Yearly,16.25,1
348,338194787,,2023-03-01 12:35:22+00:00,107031256,30,day,95.0,Monthly Membership,active,117352943,2023-04-30,False,Tier III Monthly,95.0,1
349,338167540,,2023-03-01 10:27:16+00:00,107027047,12,month,195.0,Yearly Subscription,active,117347932,2024-03-01,False,Tier I Yearly,16.25,1
350,338167184,,2023-03-01 10:25:01+00:00,107026978,3,month,165.0,Quarterly Membership,active,117347849,2023-06-01,False,Tier II Quarterly,55.0,1
351,338120505,,2023-03-01 05:27:27+00:00,107019176,30,day,95.0,Monthly Membership,active,117338927,2023-07-01,False,Tier III Monthly,95.0,1
352,338060426,2023-03-30 06:35:06+00:00,2023-03-01 01:49:36+00:00,107008469,30,day,95.0,Monthly Membership,cancelled,117326129,,False,Tier III Monthly,95.0,2
353,338020980,,2023-02-28 23:40:18+00:00,107000982,30,day,95.0,Monthly Membership,active,117317146,2023-07-31,False,Tier III Monthly,95.0,2
354,338019009,,2023-02-28 23:31:47+00:00,107000553,30,day,95.0,Monthly Membership,active,117316653,,False,Tier III Monthly,95.0,1
355,337994189,,2023-02-28 21:57:45+00:00,106994601,12,month,195.0,Yearly Subscription,active,117309523,2024-02-28,False,Tier I Yearly,16.25,1
356,337969750,,2023-02-28 20:29:56+00:00,106988461,12,month,195.0,Yearly Subscription,active,117302237,2024-02-28,False,Tier I Yearly,16.25,1
357,337928908,,2023-02-28 18:16:22+00:00,106978944,30,day,95.0,Monthly Membership,active,117290670,2023-04-29,False,Tier III Monthly,95.0,2
358,337928422,,2023-02-28 18:14:30+00:00,106978816,30,day,95.0,Monthly Membership,active,117290521,2023-05-29,False,Tier III Monthly,95.0,1
359,337921418,,2023-02-28 17:53:09+00:00,106977269,3,month,165.0,Quarterly Membership,active,117288634,2023-05-28,False,Tier II Quarterly,55.0,1
360,337827855,,2023-02-28 12:13:44+00:00,106954637,30,day,95.0,Monthly Membership,active,117261458,2023-04-29,False,Tier III Monthly,95.0,2
361,337817409,,2023-02-28 11:22:33+00:00,106952848,12,month,195.0,Yearly Subscription,active,117259346,2024-02-28,False,Tier I Yearly,16.25,1
362,337786774,,2023-02-28 07:52:47+00:00,106947152,30,day,95.0,Monthly Membership,active,117252668,2023-04-29,False,Tier III Monthly,95.0,2
363,337724908,,2023-02-28 02:11:42+00:00,106934469,12,month,269.0,Yearly Subscription,active,117238079,2024-02-27,False,Tier I Yearly,22.416666666666668,1
364,337703545,,2023-02-28 00:48:56+00:00,106929985,30,day,95.0,Monthly Membership,active,117232844,2023-04-28,False,Tier III Monthly,95.0,2
365,337701201,,2023-02-28 00:39:49+00:00,106929535,30,day,95.0,Monthly Membership,active,117232296,2023-04-28,False,Tier III Monthly,95.0,2
367,337667148,2023-03-29 12:57:58+00:00,2023-02-27 22:15:42+00:00,105730075,30,day,95.0,Monthly Membership,cancelled,117223057,,False,Tier III Monthly,95.0,2
368,337664034,,2023-02-27 22:03:18+00:00,106921140,3,month,165.0,Quarterly Membership,active,117222147,2023-05-27,False,Tier II Quarterly,55.0,1
369,337632340,,2023-02-27 20:15:27+00:00,106914086,30,day,95.0,Monthly Membership,active,117213553,2023-04-28,False,Tier III Monthly,95.0,2
370,337615157,,2023-02-27 19:19:10+00:00,106910193,30,day,95.0,Monthly Membership,active,117208833,2023-04-28,False,Tier III Monthly,95.0,2
371,337614207,2023-04-08 21:52:19+00:00,2023-02-27 19:15:54+00:00,106909967,30,day,95.0,Monthly Membership,cancelled,117208553,,False,Tier III Monthly,95.0,2
372,337377269,,2023-02-27 00:51:02+00:00,106860603,30,day,95.0,Monthly Membership,active,117149567,2023-04-27,False,Tier III Monthly,95.0,2
373,337376977,,2023-02-27 00:49:59+00:00,106860526,3,month,165.0,Quarterly Membership,active,117149486,2023-06-20,False,Tier II Quarterly,55.0,1
374,337365555,,2023-02-27 00:01:08+00:00,106857771,12,month,195.0,Yearly Subscription,active,117146267,2024-02-26,False,Tier I Yearly,16.25,1
375,337363337,,2023-02-26 23:54:46+00:00,106857332,12,month,195.0,Yearly Subscription,active,117145767,2024-02-26,False,Tier I Yearly,16.25,1
376,337345759,,2023-02-26 22:45:24+00:00,106852832,30,day,95.0,Monthly Membership,active,117140521,2023-04-27,False,Tier III Monthly,95.0,2
377,337287743,,2023-02-26 19:40:54+00:00,106838193,30,day,95.0,Monthly Membership,active,117123372,2023-04-27,False,Tier III Monthly,95.0,2
378,337274700,,2023-02-26 19:01:15+00:00,106834742,30,day,95.0,Monthly Membership,active,117119478,2023-04-20,False,Tier III Monthly,95.0,2
379,337251884,,2023-02-26 17:54:32+00:00,106829082,12,month,195.0,Yearly Subscription,active,117113069,2024-02-26,False,Tier I Yearly,16.25,1
380,337239591,,2023-02-26 17:17:11+00:00,106825956,30,day,95.0,Monthly Membership,active,117109378,2023-04-28,False,Tier III Monthly,95.0,1
381,337212361,,2023-02-26 15:58:02+00:00,106819434,12,month,195.0,Yearly Subscription,active,117101909,2024-02-26,False,Tier I Yearly,16.25,1
382,337184068,,2023-02-26 14:26:14+00:00,106812646,12,month,195.0,Yearly Subscription,active,117094069,2024-02-26,False,Tier I Yearly,16.25,1
383,337064476,,2023-02-26 02:38:31+00:00,106788022,3,month,165.0,Quarterly Membership,active,117066024,2023-05-25,False,Tier II Quarterly,55.0,1
384,336973363,,2023-02-25 20:25:02+00:00,104885052,30,day,95.0,Monthly Membership,active,117042728,,False,Tier III Monthly,95.0,1
385,336869192,2023-03-10 15:39:45+00:00,2023-02-25 14:41:01+00:00,106743510,30,day,95.0,Monthly Membership,cancelled,117014110,,False,Tier III Monthly,95.0,1
386,336738678,2023-03-26 16:39:13+00:00,2023-02-25 01:34:49+00:00,106717466,30,day,95.0,Monthly Membership,cancelled,116984239,,False,Tier III Monthly,95.0,2
387,336695705,,2023-02-24 22:32:55+00:00,106708932,30,day,95.0,Monthly Membership,active,116974238,2023-09-02,False,Tier III Monthly,95.0,1
388,336686331,,2023-02-24 21:51:29+00:00,106706666,3,month,165.0,Quarterly Membership,active,116971538,2023-05-24,False,Tier II Quarterly,55.0,1
389,336682366,,2023-02-24 21:37:49+00:00,106705474,3,month,165.0,Quarterly Membership,active,116970164,2023-05-24,False,Tier II Quarterly,55.0,1
390,336670255,,2023-02-24 20:53:23+00:00,106702068,3,month,165.0,Quarterly Membership,active,116966222,2023-05-24,False,Tier II Quarterly,55.0,1
391,336658467,2023-03-26 16:27:32+00:00,2023-02-24 20:14:26+00:00,106698460,30,day,95.0,Monthly Membership,cancelled,116962036,,False,Tier III Monthly,95.0,2
392,336631951,,2023-02-24 18:35:19+00:00,106691872,3,month,165.0,Quarterly Membership,active,116954133,2023-05-24,False,Tier II Quarterly,55.0,1
393,336604154,,2023-02-24 16:52:11+00:00,106684882,30,day,95.0,Monthly Membership,active,116945782,2023-04-25,False,Tier III Monthly,95.0,2
394,336573455,,2023-02-24 15:05:11+00:00,100850036,3,month,165.0,Quarterly Membership,active,116936059,2023-05-24,False,Tier II Quarterly,55.0,1
395,336517359,2023-03-08 03:01:10+00:00,2023-02-24 10:46:27+00:00,106663304,12,month,195.0,Yearly Subscription,cancelled,116920714,,False,Tier I Yearly,16.25,1
396,336415801,,2023-02-24 01:21:12+00:00,106641961,30,day,95.0,Monthly Membership,active,116897148,2023-04-24,False,Tier III Monthly,95.0,2
397,336313873,,2023-02-23 20:45:49+00:00,106626546,30,day,95.0,Monthly Membership,active,116879004,2023-04-24,False,Tier III Monthly,95.0,2
398,336188900,,2023-02-23 15:52:52+00:00,106605701,30,day,95.0,Monthly Membership,active,116854240,2023-04-24,False,Tier III Monthly,95.0,1
399,336088233,2023-03-27 19:24:21+00:00,2023-02-23 07:20:24+00:00,106586772,30,day,95.0,Monthly Membership,cancelled,116831958,,False,Tier III Monthly,95.0,2
400,336072617,2023-03-07 22:52:47+00:00,2023-02-23 05:46:42+00:00,106584702,30,day,95.0,Monthly Membership,cancelled,116829591,,False,Tier III Monthly,95.0,1
401,336044299,,2023-02-23 03:17:18+00:00,106578984,12,month,195.0,Yearly Subscription,active,116823115,2024-02-22,False,Tier I Yearly,16.25,1
402,336030390,,2023-02-23 02:20:21+00:00,106576036,3,month,165.0,Quarterly Membership,active,116819803,2023-05-22,False,Tier II Quarterly,55.0,1
403,336022570,,2023-02-23 01:52:23+00:00,106574555,30,day,95.0,Monthly Membership,active,116818121,2023-04-23,False,Tier III Monthly,95.0,2
404,335990808,,2023-02-22 23:42:33+00:00,106567854,3,month,165.0,Quarterly Membership,active,116810379,2023-05-22,False,Tier II Quarterly,55.0,1
405,335970201,,2023-02-22 22:19:44+00:00,106563428,3,month,165.0,Quarterly Membership,active,116805251,2023-07-01,False,Tier II Quarterly,55.0,1
406,335946033,,2023-02-22 20:55:01+00:00,106558229,30,day,95.0,Monthly Membership,active,116799246,2023-05-02,False,Tier III Monthly,95.0,2
407,335937578,,2023-02-22 20:24:59+00:00,106556268,12,month,195.0,Yearly Subscription,active,116796921,2024-02-22,False,Tier I Yearly,16.25,1
408,335933943,,2023-02-22 20:13:00+00:00,106555507,12,month,195.0,Yearly Subscription,active,116796026,2024-02-22,False,Tier I Yearly,16.25,1
409,335925866,,2023-02-22 19:46:56+00:00,106553850,3,month,165.0,Quarterly Membership,active,116794096,2023-05-22,False,Tier II Quarterly,55.0,1
410,335899113,,2023-02-22 18:14:58+00:00,106547721,3,month,165.0,Quarterly Membership,active,116786910,2023-05-22,False,Tier II Quarterly,55.0,1
411,335875175,,2023-02-22 16:55:36+00:00,106542186,30,day,95.0,Monthly Membership,active,116780479,2023-04-30,False,Tier III Monthly,95.0,1
412,335869783,,2023-02-22 16:38:31+00:00,106540424,3,month,165.0,Quarterly Membership,active,116778576,2023-05-22,False,Tier II Quarterly,55.0,1
413,335843731,,2023-02-22 15:08:48+00:00,106534111,3,month,165.0,Quarterly Membership,active,116771845,2023-05-22,False,Tier II Quarterly,55.0,1
414,335763116,,2023-02-22 07:12:28+00:00,106518251,30,day,95.0,Monthly Membership,active,116753931,2023-04-23,False,Tier III Monthly,95.0,2
415,335644060,,2023-02-21 22:46:46+00:00,106495011,3,month,165.0,Quarterly Membership,active,116727984,2023-05-21,False,Tier II Quarterly,55.0,1
416,335637071,2023-03-22 14:27:17+00:00,2023-02-21 22:31:20+00:00,106493448,30,day,95.0,Monthly Membership,cancelled,116726207,,False,Tier III Monthly,95.0,1
417,335584643,,2023-02-21 20:57:11+00:00,106479691,3,month,165.0,Quarterly Membership,active,116711145,2023-05-21,False,Tier II Quarterly,55.0,1
418,335539797,,2023-02-21 19:19:15+00:00,106466683,30,day,95.0,Monthly Membership,active,116696977,2023-04-23,False,Tier III Monthly,95.0,1
419,335521295,,2023-02-21 18:18:23+00:00,106462679,12,month,195.0,Yearly Subscription,active,116692042,2024-02-21,False,Tier I Yearly,16.25,1
420,335418734,2023-03-23 13:22:22+00:00,2023-02-21 14:49:12+00:00,106439786,30,day,95.0,Monthly Membership,cancelled,116665761,,False,Tier III Monthly,95.0,2
421,335375671,,2023-02-21 11:11:11+00:00,106430951,30,day,95.0,Monthly Membership,active,116655222,2023-04-28,False,Tier III Monthly,95.0,1
422,335326641,2023-02-28 16:50:22+00:00,2023-02-21 04:58:24+00:00,106421624,30,day,95.0,Monthly Membership,cancelled,116645072,,False,Tier III Monthly,95.0,1
423,335268395,,2023-02-21 01:31:32+00:00,106410627,30,day,95.0,Monthly Membership,active,116632484,2023-04-22,False,Tier III Monthly,95.0,1
424,335234865,,2023-02-20 23:37:09+00:00,106403877,30,day,95.0,Monthly Membership,active,116624660,2023-05-22,False,Tier III Monthly,95.0,2
425,335181017,,2023-02-20 20:23:51+00:00,106390865,12,month,195.0,Yearly Subscription,active,116610061,2024-02-20,False,Tier I Yearly,16.25,1
426,335151769,,2023-02-20 18:45:49+00:00,106383488,3,month,165.0,Quarterly Membership,active,116601938,2023-05-20,False,Tier II Quarterly,55.0,1
427,335124990,,2023-02-20 17:18:02+00:00,106376714,12,month,195.0,Yearly Subscription,active,116594452,2024-02-20,False,Tier I Yearly,16.25,1
428,335071740,,2023-02-20 14:17:17+00:00,106363702,30,day,95.0,Monthly Membership,active,116579854,2023-04-21,False,Tier III Monthly,95.0,2
429,334960939,2023-03-16 12:11:54+00:00,2023-02-20 03:01:10+00:00,106342982,30,day,95.0,Monthly Membership,cancelled,116556533,,False,Tier III Monthly,95.0,1
430,334929190,,2023-02-20 00:51:54+00:00,106336037,30,day,95.0,Monthly Membership,active,116548532,2023-05-20,False,Tier III Monthly,95.0,2
431,334901079,,2023-02-19 22:57:24+00:00,106329986,30,day,95.0,Monthly Membership,active,116541477,2023-05-10,False,Tier III Monthly,95.0,2
432,334890977,,2023-02-19 22:17:26+00:00,106327607,3,month,165.0,Quarterly Membership,active,116538674,2023-05-19,False,Tier II Quarterly,55.0,1
433,334878767,2023-03-21 04:39:41+00:00,2023-02-19 21:34:30+00:00,106324882,30,day,95.0,Monthly Membership,cancelled,116535512,,False,Tier III Monthly,95.0,2
434,334877654,,2023-02-19 21:30:29+00:00,106324597,12,month,195.0,Yearly Subscription,active,116535172,2024-02-19,False,Tier I Yearly,16.25,1
435,334835470,2023-03-05 20:21:06+00:00,2023-02-19 19:03:56+00:00,106314778,30,day,95.0,Monthly Membership,cancelled,116523771,,False,Tier III Monthly,95.0,1
436,334788479,,2023-02-19 16:30:25+00:00,106303783,12,month,195.0,Yearly Subscription,active,116510837,2024-02-19,False,Tier I Yearly,16.25,1
437,334736195,,2023-02-19 13:14:40+00:00,106291379,30,day,95.0,Monthly Membership,active,116496417,2023-04-20,False,Tier III Monthly,95.0,2
438,334681720,,2023-02-19 06:14:56+00:00,106280255,30,day,95.0,Monthly Membership,active,116485342,2023-04-20,False,Tier III Monthly,95.0,2
439,334679598,,2023-02-19 06:02:12+00:00,106279849,12,month,195.0,Yearly Subscription,active,116485037,2024-02-19,False,Tier I Yearly,16.25,1
440,334640064,,2023-02-19 02:33:55+00:00,106271942,3,month,165.0,Quarterly Membership,active,116476888,2023-05-18,False,Tier II Quarterly,55.0,1
441,334551074,,2023-02-18 20:21:46+00:00,106252565,3,month,165.0,Quarterly Membership,active,116454246,2023-11-18,False,Tier II Quarterly,55.0,1
442,334507834,,2023-02-18 17:50:06+00:00,106242603,3,month,165.0,Quarterly Membership,active,116442499,2023-05-18,False,Tier II Quarterly,55.0,1
443,334484421,,2023-02-18 16:32:26+00:00,106236663,30,day,95.0,Monthly Membership,active,116435726,2023-09-20,False,Tier III Monthly,95.0,1
444,334435049,,2023-02-18 13:48:33+00:00,106224920,3,month,165.0,Quarterly Membership,active,116421949,2023-05-18,False,Tier II Quarterly,55.0,1
445,334321220,,2023-02-18 01:22:46+00:00,106201753,3,month,165.0,Quarterly Membership,active,116395225,2023-04-18,False,Tier II Quarterly,55.0,2
446,334278540,2023-03-12 00:22:55+00:00,2023-02-17 22:30:42+00:00,106193145,30,day,95.0,Monthly Membership,cancelled,116385244,,False,Tier III Monthly,95.0,1
447,334186711,,2023-02-17 16:55:49+00:00,106169526,12,month,195.0,Yearly Subscription,active,116358546,2024-02-17,False,Tier I Yearly,16.25,1
448,334184460,,2023-02-17 16:47:46+00:00,106168879,30,day,95.0,Monthly Membership,active,116357818,2023-04-18,False,Tier III Monthly,95.0,2
449,334178124,,2023-02-17 16:25:52+00:00,106167230,3,month,165.0,Quarterly Membership,active,116355888,2023-05-17,False,Tier II Quarterly,55.0,1
450,333876638,,2023-02-16 18:25:03+00:00,106101494,12,month,195.0,Yearly Subscription,active,116280124,2024-02-16,False,Tier I Yearly,16.25,1
451,333808357,2023-03-13 14:55:11+00:00,2023-02-16 14:42:05+00:00,106086935,30,day,95.0,Monthly Membership,cancelled,116262775,,False,Tier III Monthly,95.0,1
452,333770370,,2023-02-16 11:58:19+00:00,106079053,3,month,165.0,Quarterly Membership,active,116253716,2023-05-16,False,Tier II Quarterly,55.0,1
453,333678178,,2023-02-16 02:26:31+00:00,106059544,30,day,95.0,Monthly Membership,active,116234104,2023-04-17,False,Tier III Monthly,95.0,1
454,333542285,,2023-02-15 18:24:31+00:00,106024417,30,day,95.0,Monthly Membership,active,116195747,2023-04-16,False,Tier III Monthly,95.0,2
455,333508080,,2023-02-15 16:25:39+00:00,106016148,30,day,95.0,Monthly Membership,active,116186741,2023-05-19,False,Tier III Monthly,95.0,2
456,333498739,,2023-02-15 15:56:39+00:00,106014057,3,month,165.0,Quarterly Membership,active,116184397,2023-05-15,False,Tier II Quarterly,55.0,1
457,333387257,,2023-02-15 04:17:10+00:00,105990473,30,day,95.0,Monthly Membership,active,116158031,2023-04-15,False,Tier III Monthly,95.0,2
458,333309552,,2023-02-14 22:49:12+00:00,105973543,30,day,95.0,Monthly Membership,active,116139476,2023-04-15,False,Tier III Monthly,95.0,2
459,333241153,,2023-02-14 18:32:13+00:00,105956456,3,month,165.0,Quarterly Membership,active,116120034,2023-06-16,False,Tier II Quarterly,55.0,2
460,333120059,,2023-02-14 09:58:17+00:00,105930546,30,day,95.0,Monthly Membership,active,116090913,2023-04-15,False,Tier III Monthly,95.0,2
461,333085794,,2023-02-14 04:56:57+00:00,105923879,3,month,165.0,Quarterly Membership,active,116083713,2023-05-13,False,Tier II Quarterly,55.0,1
462,333042093,,2023-02-14 01:33:06+00:00,105913518,12,month,195.0,Yearly Subscription,active,116073475,2024-02-13,False,Tier I Yearly,16.25,1
463,333041493,,2023-02-14 01:30:09+00:00,105913518,12,month,195.0,Yearly Subscription,active,116073319,2024-02-13,False,Tier I Yearly,16.25,1
464,333039734,,2023-02-14 01:22:38+00:00,105913072,12,month,195.0,Yearly Subscription,active,116072886,2024-02-13,False,Tier I Yearly,16.25,1
465,332992643,,2023-02-13 21:59:04+00:00,105900695,30,day,95.0,Monthly Membership,active,116060763,2023-04-14,False,Tier III Monthly,95.0,2
466,332987332,,2023-02-13 21:37:15+00:00,105898764,3,month,165.0,Quarterly Membership,active,116058905,2023-05-13,False,Tier II Quarterly,55.0,1
467,332974241,,2023-02-13 20:47:32+00:00,105894688,3,month,165.0,Quarterly Membership,active,116055216,2023-05-13,False,Tier II Quarterly,55.0,1
468,332937919,,2023-02-13 18:31:28+00:00,105883456,30,day,95.0,Monthly Membership,active,116045186,2023-04-12,False,Tier III Monthly,95.0,1
469,332922428,,2023-02-13 17:35:34+00:00,105879196,3,month,165.0,Quarterly Membership,active,116040919,2023-05-13,False,Tier II Quarterly,55.0,1
470,332905675,,2023-02-13 16:39:11+00:00,105874141,30,day,95.0,Monthly Membership,active,116035278,2023-04-14,False,Tier III Monthly,95.0,2
471,332885398,,2023-02-13 15:25:07+00:00,105868809,30,day,95.0,Monthly Membership,active,116029460,2023-06-14,False,Tier III Monthly,95.0,2
472,332881249,,2023-02-13 15:07:58+00:00,105867597,30,day,95.0,Monthly Membership,active,116028249,2023-04-15,False,Tier III Monthly,95.0,1
473,332875416,,2023-02-13 14:47:39+00:00,105866251,12,month,195.0,Yearly Subscription,active,116026845,2024-02-13,False,Tier I Yearly,16.25,1
474,332784866,,2023-02-13 04:08:09+00:00,105845544,12,month,195.0,Yearly Subscription,active,116006753,2024-02-12,False,Tier I Yearly,16.25,1
475,332703906,,2023-02-12 21:57:10+00:00,105826177,12,month,195.0,Yearly Subscription,active,115987288,2024-02-12,False,Tier I Yearly,16.25,1
476,332656408,,2023-02-12 19:09:33+00:00,105814405,12,month,195.0,Yearly Subscription,active,115974289,2024-02-12,False,Tier I Yearly,16.25,1
477,332630139,,2023-02-12 17:41:05+00:00,105807984,3,month,165.0,Quarterly Membership,active,115967203,2023-05-12,False,Tier II Quarterly,55.0,1
478,332619393,,2023-02-12 17:01:52+00:00,105805116,12,month,195.0,Yearly Subscription,active,115963959,2024-02-12,False,Tier I Yearly,16.25,1
479,332600154,,2023-02-12 15:58:35+00:00,105800536,30,day,95.0,Monthly Membership,active,115958809,2023-04-14,False,Tier III Monthly,95.0,1
480,332542864,,2023-02-12 11:21:28+00:00,105786334,3,month,165.0,Quarterly Membership,active,115943628,2023-05-12,False,Tier II Quarterly,55.0,1
481,332518053,,2023-02-12 07:18:29+00:00,105780831,12,month,195.0,Yearly Subscription,active,115938085,2024-02-12,False,Tier I Yearly,16.25,1
482,332487962,,2023-02-12 03:31:43+00:00,105775030,30,day,95.0,Monthly Membership,active,115931085,2023-06-01,False,Tier III Monthly,95.0,2
483,332424086,,2023-02-11 22:35:55+00:00,105761931,12,month,195.0,Yearly Subscription,active,115916051,2024-02-11,False,Tier I Yearly,16.25,1
484,332398000,,2023-02-11 20:44:38+00:00,105755951,30,day,95.0,Monthly Membership,active,115909175,2023-06-13,False,Tier III Monthly,95.0,1
485,332395721,,2023-02-11 20:35:08+00:00,105755406,3,month,165.0,Quarterly Membership,active,115908554,2023-05-11,False,Tier II Quarterly,55.0,1
486,332353905,,2023-02-11 17:57:31+00:00,105746010,30,day,95.0,Monthly Membership,active,115897444,2023-05-09,False,Tier III Monthly,95.0,3
487,332337096,,2023-02-11 16:58:45+00:00,105742103,30,day,95.0,Monthly Membership,active,115892873,2023-04-12,False,Tier III Monthly,95.0,2
488,332324028,,2023-02-11 16:10:55+00:00,105738896,30,day,95.0,Monthly Membership,active,115889157,2023-04-12,False,Tier III Monthly,95.0,2
489,332319997,,2023-02-11 15:59:17+00:00,105738112,30,day,95.0,Monthly Membership,active,115888260,2023-04-12,False,Tier III Monthly,95.0,2
490,332306212,,2023-02-11 15:08:11+00:00,105734601,30,day,95.0,Monthly Membership,active,115884264,,False,Tier III Monthly,95.0,1
491,332284881,2023-02-11 13:52:40+00:00,2023-02-11 13:50:21+00:00,105730075,3,month,165.0,Quarterly Membership,cancelled,115878956,,False,Tier II Quarterly,55.0,0
492,332284880,2023-02-11 13:54:47+00:00,2023-02-11 13:50:21+00:00,105730075,3,month,165.0,Quarterly Membership,cancelled,115878956,,False,Tier II Quarterly,55.0,1
493,332005804,,2023-02-10 14:31:05+00:00,105672157,3,month,165.0,Quarterly Membership,active,115810993,2023-05-10,False,Tier II Quarterly,55.0,1
494,331985694,,2023-02-10 12:52:14+00:00,105667150,30,day,95.0,Monthly Membership,active,115805281,,False,Tier III Monthly,95.0,1
495,331934269,,2023-02-10 05:25:08+00:00,105657075,3,month,165.0,Quarterly Membership,active,115793726,2023-05-10,False,Tier II Quarterly,55.0,1
496,331911831,,2023-02-10 03:15:09+00:00,105652035,30,day,95.0,Monthly Membership,active,115788120,2023-05-10,False,Tier III Monthly,95.0,3
497,331904706,,2023-02-10 02:52:44+00:00,105650903,30,day,95.0,Monthly Membership,active,115786884,2023-07-10,False,Tier III Monthly,95.0,2
498,331904019,,2023-02-10 02:49:32+00:00,105650753,30,day,95.0,Monthly Membership,active,115786712,2023-05-10,False,Tier III Monthly,95.0,3
499,331896323,,2023-02-10 02:14:23+00:00,105648955,12,month,195.0,Yearly Subscription,active,115784684,2024-02-09,False,Tier I Yearly,16.25,1
500,331894901,2023-03-08 14:21:11+00:00,2023-02-10 02:08:07+00:00,105648662,30,day,95.0,Monthly Membership,cancelled,115784331,,False,Tier III Monthly,95.0,1
501,331891651,,2023-02-10 01:58:54+00:00,105648156,30,day,95.0,Monthly Membership,active,115783769,2023-08-31,False,Tier III Monthly,95.0,2
502,331824198,,2023-02-09 21:16:35+00:00,105632992,30,day,95.0,Monthly Membership,active,115766340,2023-05-10,False,Tier III Monthly,95.0,3
503,331808545,,2023-02-09 20:14:51+00:00,105629490,12,month,195.0,Yearly Subscription,active,115762241,2024-02-09,False,Tier I Yearly,16.25,1
504,331799126,2023-04-10 19:52:48+00:00,2023-02-09 19:41:55+00:00,105627549,30,day,95.0,Monthly Membership,cancelled,115759865,,False,Tier III Monthly,95.0,3
505,331771892,,2023-02-09 18:01:46+00:00,105621468,30,day,95.0,Monthly Membership,active,115752363,2023-05-10,False,Tier III Monthly,95.0,3
506,331765201,,2023-02-09 17:39:44+00:00,105620091,30,day,95.0,Monthly Membership,active,115750689,2023-05-10,False,Tier III Monthly,95.0,3
507,331738308,,2023-02-09 16:09:14+00:00,105614027,12,month,195.0,Yearly Subscription,active,115743264,2024-02-09,False,Tier I Yearly,16.25,1
508,331733794,,2023-02-09 15:58:51+00:00,105612845,30,day,95.0,Monthly Membership,active,115741937,2023-05-05,False,Tier III Monthly,95.0,3
509,331674790,,2023-02-09 12:54:35+00:00,105600738,12,month,195.0,Yearly Subscription,active,115727805,2024-02-09,False,Tier I Yearly,16.25,1
510,331673467,,2023-02-09 12:46:56+00:00,105600456,30,day,95.0,Monthly Membership,active,115727484,2023-05-11,False,Tier III Monthly,95.0,1
511,331628576,,2023-02-09 07:31:23+00:00,105593833,12,month,195.0,Yearly Subscription,active,115719742,2023-09-11,False,Tier I Yearly,16.25,1
512,331622371,2023-02-24 05:26:09+00:00,2023-02-09 06:55:53+00:00,105593146,30,day,95.0,Monthly Membership,cancelled,115718932,,False,Tier III Monthly,95.0,1
513,331601594,,2023-02-09 04:35:54+00:00,105589401,3,month,165.0,Quarterly Membership,active,115715031,2023-06-11,False,Tier II Quarterly,55.0,1
514,331592458,,2023-02-09 03:49:20+00:00,105587522,30,day,95.0,Monthly Membership,active,115712987,2023-06-10,False,Tier III Monthly,95.0,1
515,331589907,,2023-02-09 03:37:29+00:00,105587007,30,day,95.0,Monthly Membership,active,115712390,,False,Tier III Monthly,95.0,1
516,331567510,,2023-02-09 02:12:50+00:00,105582830,12,month,195.0,Yearly Subscription,active,115707659,2024-02-08,False,Tier I Yearly,16.25,1
